IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274725,       "131",  1,      113.175300,     86.200290,     84.486300,       2.020000,       02-08-2020/04:20:54.0,  0.000000,       107,   00001100;
                92274726,       "132",  1,      108.531640,     86.004480,     108.138700,      2.020000,       02-08-2020/04:22:33.0,  0.000000,       107,   00001100;
                92274727,       "133",  1,      108.521770,     86.032180,     108.071900,      2.020000,       02-08-2020/04:22:55.0,  0.000000,       107,   00001100;
                92274728,       "134",  1,      97.272120,      85.424390,     103.255000,      2.020000,       02-08-2020/04:24:39.0,  0.000000,       107,   00001100;
                92274729,       "135",  1,      97.262420,      85.443570,     103.269300,      2.020000,       02-08-2020/04:24:57.0,  0.000000,       107,   00001100;
                92274730,       "136",  1,      101.395420,     86.000500,     79.191400,       2.020000,       02-08-2020/04:27:18.0,  0.000000,       107,   00001100;
                92274731,       "137",  1,      101.432200,     86.005930,     79.123200,       2.020000,       02-08-2020/04:27:43.0,  0.000000,       107,   00001100;
                92274732,       "138",  1,      111.074230,     86.165310,     56.692300,       2.020000,       02-08-2020/04:29:06.0,  0.000000,       107,   00001100;
                92274733,       "139",  1,      111.093780,     86.183150,     56.710700,       2.020000,       02-08-2020/04:29:30.0,  0.000000,       107,   00001100;
                92274734,       "140",  1,      127.132940,     86.251890,     36.123800,       2.020000,       02-08-2020/04:31:17.0,  0.000000,       107,   00001100;
                92274735,       "141",  1,      127.163910,     86.355550,     36.168900,       2.020000,       02-08-2020/04:31:38.0,  0.000000,       107,   00001100;
                92274736,       "142",  1,      69.513550,      86.094920,     80.265300,       2.020000,       02-08-2020/04:50:39.0,  0.000000,       107,   00001100;
                92274737,       "143",  1,      69.505270,      86.123150,     80.271100,       2.020000,       02-08-2020/04:51:04.0,  0.000000,       107,   00001100;
                92274738,       "144",  1,      60.204660,      86.410880,     58.063400,       2.020000,       02-08-2020/04:52:17.0,  0.000000,       107,   00001100;
                92274739,       "145",  1,      60.204240,      86.434530,     58.072600,       2.020000,       02-08-2020/04:52:38.0,  0.000000,       107,   00001100;
                92274740,       "146",  1,      40.363690,      87.291400,     38.718500,       2.020000,       02-08-2020/04:53:33.0,  0.000000,       107,   00001100;
                92274741,       "147",  1,      40.385480,      87.332930,     38.807600,       2.020000,       02-08-2020/04:53:46.0,  0.000000,       107,   00001100;
                92274742,       "148",  1,      0.142830,       89.425080,     29.126600,       2.020000,       02-08-2020/04:55:54.0,  0.000000,       107,   00001100;
                92274743,       "149",  1,      0.054950,       89.501630,     29.128200,       2.020000,       02-08-2020/04:56:15.0,  0.000000,       107,   00001100;
