HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E8"
                OPERATOR        "EF"
                CREATION_DATE   12-08-2020/04:13:00.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                209715248,      "142",  1,      115.414620,     89.313680,     32.984500,       2.035000,       12-08-2020/05:27:14.0,  0.000000,       107,   00001100;
                209715249,      "143",  1,      115.395870,     89.375500,     32.983400,       2.035000,       12-08-2020/05:27:25.0,  0.000000,       107,   00001100;
                209715250,      "144",  1,      113.531860,     89.325900,     35.396200,       2.035000,       12-08-2020/05:28:19.0,  0.000000,       107,   00001100;
                209715251,      "145",  1,      113.531530,     89.374220,     35.388300,       2.035000,       12-08-2020/05:28:29.0,  0.000000,       107,   00001100;
                209715252,      "146",  1,      110.234640,     89.521060,     41.094800,       2.035000,       12-08-2020/05:29:45.0,  0.000000,       107,   00001100;
                209715253,      "147",  1,      110.235360,     89.585830,     41.101100,       2.035000,       12-08-2020/05:29:53.0,  0.000000,       107,   00001100;
                209715254,      "148",  1,      107.470670,     89.574620,     45.305400,       2.035000,       12-08-2020/05:30:53.0,  0.000000,       107,   00001100;
                209715255,      "149",  1,      107.473370,     90.020150,     45.298400,       2.035000,       12-08-2020/05:31:02.0,  0.000000,       107,   00001100;
                209715256,      "150",  1,      106.243120,     90.003350,     48.115200,       2.035000,       12-08-2020/05:32:23.0,  0.000000,       107,   00001100;
                209715257,      "151",  1,      106.252870,     90.064330,     48.106600,       2.035000,       12-08-2020/05:32:32.0,  0.000000,       107,   00001100;
                209715258,      "152",  1,      144.485010,     89.002100,     50.452000,       2.035000,       12-08-2020/05:35:30.0,  0.000000,       107,   00001100;
                209715259,      "153",  1,      144.470740,     89.044490,     50.450500,       2.035000,       12-08-2020/05:35:39.0,  0.000000,       107,   00001100;
                209715260,      "154",  1,      141.273100,     89.133500,     52.204100,       2.035000,       12-08-2020/05:36:10.0,  0.000000,       107,   00001100;
                209715261,      "155",  1,      141.281820,     89.202290,     52.199900,       2.035000,       12-08-2020/05:36:19.0,  0.000000,       107,   00001100;
                209715262,      "156",  1,      134.422540,     89.350770,     56.176400,       2.035000,       12-08-2020/05:36:50.0,  0.000000,       107,   00001100;
                209715263,      "157",  1,      134.404410,     89.380010,     56.159000,       2.035000,       12-08-2020/05:36:58.0,  0.000000,       107,   00001100;
                209715264,      "158",  1,      132.165600,     89.224250,     59.071100,       2.035000,       12-08-2020/05:37:40.0,  0.000000,       107,   00001100;
                209715265,      "159",  1,      132.164800,     89.264440,     59.078800,       2.035000,       12-08-2020/05:37:47.0,  0.000000,       107,   00001100;
                209715266,      "160",  1,      130.083760,     89.342520,     61.320900,       2.035000,       12-08-2020/05:38:21.0,  0.000000,       107,   00001100;
                209715267,      "161",  1,      130.074530,     89.355650,     61.341300,       2.035000,       12-08-2020/05:38:30.0,  0.000000,       107,   00001100;
                209715268,      "162",  1,      157.185440,     89.011790,     73.623500,       2.035000,       12-08-2020/05:39:46.0,  0.000000,       107,   00001100;
                209715269,      "163",  1,      157.190830,     89.050030,     73.614900,       2.035000,       12-08-2020/05:39:57.0,  0.000000,       107,   00001100;
