HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "3EP1"
                OPERATOR        "EH"
                CREATION_DATE   03-02-2021/00:05:06.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                        276824149,      "127",  "Info 8",       "";
                        276824152,      "128",  "Info 1",       "";
                        276824152,      "128",  "Info 2",       "";
                        276824152,      "128",  "Info 3",       "";
                        276824152,      "128",  "Info 4",       "";
                        276824152,      "128",  "Info 5",       "";
                        276824152,      "128",  "Info 6",       "";
                        276824152,      "128",  "Info 7",       "";
                        276824152,      "128",  "Info 8",       "";
                        276824155,      "129",  "Info 1",       "";
                        276824155,      "129",  "Info 2",       "";
                        276824155,      "129",  "Info 3",       "";
                        276824155,      "129",  "Info 4",       "";
                        276824155,      "129",  "Info 5",       "";
                        276824155,      "129",  "Info 6",       "";
                        276824155,      "129",  "Info 7",       "";
                        276824155,      "129",  "Info 8",       "";
                        276824158,      "130",  "Info 1",       "";
                        276824158,      "130",  "Info 2",       "";
                        276824158,      "130",  "Info 3",       "";
                        276824158,      "130",  "Info 4",       "";
                        276824158,      "130",  "Info 5",       "";
                        276824158,      "130",  "Info 6",       "";
                        276824158,      "130",  "Info 7",       "";
                        276824158,      "130",  "Info 8",       "";
                        276824161,      "131",  "Info 1",       "";
                        276824161,      "131",  "Info 2",       "";
                        276824161,      "131",  "Info 3",       "";
                        276824161,      "131",  "Info 4",       "";
                        276824161,      "131",  "Info 5",       "";
                        276824161,      "131",  "Info 6",       "";
                        276824161,      "131",  "Info 7",       "";
                        276824161,      "131",  "Info 8",       "";
                        276824164,      "132",  "Info 1",       "";
                        276824164,      "132",  "Info 2",       "";
                        276824164,      "132",  "Info 3",       "";
                        276824164,      "132",  "Info 4",       "";
                        276824164,      "132",  "Info 5",       "";
                        276824164,      "132",  "Info 6",       "";
                        276824164,      "132",  "Info 7",       "";
                        276824164,      "132",  "Info 8",       "";
                        276824167,      "133",  "Info 1",       "";
                        276824167,      "133",  "Info 2",       "";
                        276824167,      "133",  "Info 3",       "";
                        276824167,      "133",  "Info 4",       "";
                        276824167,      "133",  "Info 5",       "";
                        276824167,      "133",  "Info 6",       "";
                        276824167,      "133",  "Info 7",       "";
                        276824167,      "133",  "Info 8",       "";
                        276824170,      "134",  "Info 1",       "";
                        276824170,      "134",  "Info 2",       "";
                        276824170,      "134",  "Info 3",       "";
                        276824170,      "134",  "Info 4",       "";
                        276824170,      "134",  "Info 5",       "";
                        276824170,      "134",  "Info 6",       "";
                        276824170,      "134",  "Info 7",       "";
                        276824170,      "134",  "Info 8",       "";
